2026-04-15T18:11:26.618030000+0400	10.10.0.1	154.118.42.89	443,49872	443	49872	
2026-04-15T18:12:48.071298000+0400	154.118.42.89	10.10.0.1	49872,443	49872	443	
2026-04-15T18:12:48.171298000+0400	10.10.0.1	154.118.42.89	443,49872	443	49872	
2026-04-15T18:13:56.822831000+0400	154.118.42.89	10.10.0.1	49872,443	49872	443	
2026-04-15T18:13:56.922831000+0400	10.10.0.1	154.118.42.89	443,49872	443	49872	
2026-04-15T18:14:08.352026000+0400	154.118.42.89	10.10.0.1	49872,443	49872	443	
2026-04-15T18:14:08.452026000+0400	10.10.0.1	154.118.42.89	443,49872	443	49872	
2026-04-15T18:15:03.382540000+0400	154.118.42.89	10.10.0.1	49872,443	49872	443	
2026-04-15T18:15:03.482540000+0400	10.10.0.1	154.118.42.89	443,49872	443	49872	
2026-04-15T18:15:17.710327000+0400	154.118.42.89	10.10.0.1	49872,443	49872	443	
2026-04-15T18:15:17.810327000+0400	10.10.0.1	154.118.42.89	443,49872	443	49872	
2026-04-15T18:16:35.051192000+0400	154.118.42.89	10.10.0.1	49872,443	49872	443	
2026-04-15T18:16:35.151192000+0400	10.10.0.1	154.118.42.89	443,49872	443	49872	
2026-04-15T18:17:28.977438000+0400	154.118.42.89	10.10.0.1	49872,443	49872	443	
2026-04-15T18:17:29.077438000+0400	10.10.0.1	154.118.42.89	443,49872	443	49872	
2026-04-15T18:18:53.838856000+0400	154.118.42.89	10.10.0.1	49872,443	49872	443	
2026-04-15T18:18:53.938856000+0400	10.10.0.1	154.118.42.89	443,49872	443	49872	
2026-04-15T18:19:15.458771000+0400	154.118.42.89	10.10.0.1	49872,443	49872	443	
2026-04-15T18:19:15.558771000+0400	10.10.0.1	154.118.42.89	443,49872	443	49872	
2026-04-15T18:19:33.663477000+0400	154.118.42.89	10.10.0.1	49872,443	49872	443	
2026-04-15T18:19:33.763477000+0400	10.10.0.1	154.118.42.89	443,49872	443	49872	
2026-04-15T18:20:30.837403000+0400	154.118.42.89	10.10.0.1	49872,443	49872	443	
2026-04-15T18:20:30.937402000+0400	10.10.0.1	154.118.42.89	443,49872	443	49872	
2026-04-15T18:20:37.376695000+0400	154.118.42.89	10.10.0.1	49872,443	49872	443	
2026-04-15T18:20:37.476695000+0400	10.10.0.1	154.118.42.89	443,49872	443	49872	
2026-04-15T18:20:53.000715000+0400	154.118.42.89	10.10.0.1	49872,443	49872	443	
2026-04-15T18:20:53.100715000+0400	10.10.0.1	154.118.42.89	443,49872	443	49872	
2026-04-15T18:20:58.410599000+0400	154.118.42.89	10.10.0.1	49872,443	49872	443	
2026-04-15T18:20:58.510599000+0400	10.10.0.1	154.118.42.89	443,49872	443	49872	
2026-04-15T18:21:49.482928000+0400	154.118.42.89	10.10.0.1	49872,443	49872	443	
2026-04-15T18:21:49.582928000+0400	10.10.0.1	154.118.42.89	443,49872	443	49872	
2026-04-15T18:22:18.296193000+0400	154.118.42.89	10.10.0.1	49872,443	49872	443	
2026-04-15T18:22:18.396193000+0400	10.10.0.1	154.118.42.89	443,49872	443	49872	
2026-04-15T18:22:55.101418000+0400	154.118.42.89	10.10.0.1	49872,443	49872	443	
2026-04-15T18:22:55.201418000+0400	10.10.0.1	154.118.42.89	443,49872	443	49872	
2026-04-15T18:23:55.540615000+0400	154.118.42.89	10.10.0.1	49872,443	49872	443	
2026-04-15T18:23:55.640615000+0400	10.10.0.1	154.118.42.89	443,49872	443	49872	
2026-04-15T18:24:37.068252000+0400	154.118.42.89	10.10.0.1	49872,443	49872	443	
2026-04-15T18:24:37.168252000+0400	10.10.0.1	154.118.42.89	443,49872	443	49872	
2026-04-15T18:25:15.261853000+0400	154.118.42.89	10.10.0.1	49872,443	49872	443	
2026-04-15T18:25:15.361852000+0400	10.10.0.1	154.118.42.89	443,49872	443	49872	
2026-04-15T18:25:35.810603000+0400	154.118.42.89	10.10.0.1	49872,443	49872	443	
2026-04-15T18:25:35.910603000+0400	10.10.0.1	154.118.42.89	443,49872	443	49872	
2026-04-15T18:26:05.356990000+0400	154.118.42.89	10.10.0.1	49872,443	49872	443	
2026-04-15T18:26:05.456990000+0400	10.10.0.1	154.118.42.89	443,49872	443	49872	
2026-04-15T18:27:28.852496000+0400	154.118.42.89	10.10.0.1	49872,443	49872	443	
2026-04-15T18:27:28.952496000+0400	10.10.0.1	154.118.42.89	443,49872	443	49872	
2026-04-15T18:28:51.307718000+0400	154.118.42.89	10.10.0.1	49872,443	49872	443	
2026-04-15T18:28:51.407718000+0400	10.10.0.1	154.118.42.89	443,49872	443	49872	
2026-04-15T18:29:01.328817000+0400	154.118.42.89	10.10.0.1	49872,443	49872	443	
2026-04-15T18:29:01.428817000+0400	10.10.0.1	154.118.42.89	443,49872	443	49872	
2026-04-15T18:29:49.733358000+0400	154.118.42.89	10.10.0.1	49872,443	49872	443	
2026-04-15T18:29:49.833358000+0400	10.10.0.1	154.118.42.89	443,49872	443	49872	
2026-04-15T18:30:55.450827000+0400	154.118.42.89	10.10.0.1	49872,443	49872	443	
2026-04-15T18:30:55.550827000+0400	10.10.0.1	154.118.42.89	443,49872	443	49872	
2026-04-15T18:31:39.339165000+0400	154.118.42.89	10.10.0.1	49872,443	49872	443	
2026-04-15T18:31:39.439165000+0400	10.10.0.1	154.118.42.89	443,49872	443	49872	
2026-04-15T18:32:49.842597000+0400	154.118.42.89	10.10.0.1	49872,443	49872	443	
2026-04-15T18:32:49.942596000+0400	10.10.0.1	154.118.42.89	443,49872	443	49872	
2026-04-15T18:33:46.712869000+0400	154.118.42.89	10.10.0.1	49872,443	49872	443	
2026-04-15T18:33:46.812869000+0400	10.10.0.1	154.118.42.89	443,49872	443	49872	
2026-04-15T18:33:46.822869000+0400	154.118.42.89	10.10.0.1	49872,443	49872	443	
2026-04-15T18:33:46.972869000+0400	10.10.0.1	154.118.42.89	443,49872	443	49872	
2026-04-15T18:33:46.974869000+0400	154.118.42.89	10.10.0.1	49872,443	49872	443	
